dia;mes;ano;valor
21;9;1981;23.1
22;9;1981;22.8
23;9;1981;7.5
24;9;1981;21.8
25;9;1981;18.7
26;9;1981;9.0
27;9;1981;12.8
28;9;1981;13.1
29;9;1981;15.5
30;9;1981;9.5
1;10;1981;10.1
2;10;1981;12.2
3;10;1981;8.1
4;10;1981;13.7
5;10;1981;17.7
6;10;1981;15.7
7;10;1981;10.5
8;10;1981;5.7
9;10;1981;10.7
10;10;1981;18.3
11;10;1981;21.3
12;10;1981;16.1
13;10;1981;16.2
14;10;1981;17.4
15;10;1981;18.8
16;10;1981;5.9
17;10;1981;12.5
18;10;1981;15.7
19;10;1981;17.3
20;10;1981;23.7
21;10;1981;25.9
22;10;1981;17.6
23;10;1981;5.4
24;10;1981;11.7
25;10;1981;15.0
26;10;1981;8.4
27;10;1981;17.6
28;10;1981;6.7
29;10;1981;8.1
30;10;1981;7.1
31;10;1981;12.7
1;11;1981;16.5
2;11;1981;13.2
3;11;1981;6.9
4;11;1981;13.3
5;11;1981;15.5
6;11;1981;16.9
7;11;1981;12.1
8;11;1981;14.3
9;11;1981;14.8
10;11;1981;15.7
11;11;1981;13.0
12;11;1981;14.7
13;11;1981;9.7
14;11;1981;9.6
15;11;1981;10.1
16;11;1981;13.4
17;11;1981;16.2
18;11;1981;22.5
19;11;1981;24.2
20;11;1981;21.2
21;11;1981;18.0
22;11;1981;14.8
23;11;1981;15.4
24;11;1981;14.0
25;11;1981;15.2
26;11;1981;16.5
27;11;1981;19.7
28;11;1981;16.8
29;11;1981;19.6
30;11;1981;22.0
1;12;1981;20.0
2;12;1981;21.8
3;12;1981;23.6
4;12;1981;23.0
5;12;1981;25.5
6;12;1981;25.2
7;12;1981;26.2
8;12;1981;21.5
9;12;1981;16.3
10;12;1981;18.7
11;12;1981;23.8
12;12;1981;26.1
13;12;1981;13.4
14;12;1981;22.9
15;12;1981;23.6
16;12;1981;18.6
17;12;1981;14.4
18;12;1981;24.8
19;12;1981;19.8
20;12;1981;18.9
21;12;1981;16.6
22;12;1981;11.3
23;12;1981;10.6
24;12;1981;18.1
25;12;1981;25.6
26;12;1981;28.1
27;12;1981;26.4
28;12;1981;14.6
29;12;1981;5.2
30;12;1981;15.4
31;12;1981;21.2
1;1;1982;29.6
2;1;1982;31.0
3;1;1982;30.1
4;1;1982;30.1
5;1;1982;28.5
6;1;1982;19.3
7;1;1982;16.4
8;1;1982;24.1
9;1;1982;29.4
10;1;1982;26.7
11;1;1982;24.6
12;1;1982;23.2
13;1;1982;18.9
14;1;1982;15.7
15;1;1982;20.7
16;1;1982;16.6
17;1;1982;24.8
18;1;1982;26.4
19;1;1982;27.8
20;1;1982;27.2
21;1;1982;27.6
22;1;1982;26.6
23;1;1982;21.2
24;1;1982;24.0
25;1;1982;11.2
26;1;1982;14.0
27;1;1982;19.5
28;1;1982;14.3
29;1;1982;11.9
30;1;1982;8.8
31;1;1982;10.5
1;2;1982;17.8
2;2;1982;22.1
3;2;1982;23.0
4;2;1982;25.3
5;2;1982;20.7
6;2;1982;17.2
7;2;1982;9.1
8;2;1982;11.6
9;2;1982;10.0
10;2;1982;10.5
11;2;1982;8.4
12;2;1982;6.6
13;2;1982;11.8
14;2;1982;16.3
15;2;1982;23.6
16;2;1982;25.0
17;2;1982;21.2
18;2;1982;17.6
19;2;1982;10.1
20;2;1982;14.0
21;2;1982;5.6
22;2;1982;13.6
23;2;1982;23.2
24;2;1982;20.5
25;2;1982;14.9
26;2;1982;14.8
27;2;1982;14.7
28;2;1982;12.6
1;3;1982;6.3
2;3;1982;14.0
3;3;1982;19.7
4;3;1982;24.0
5;3;1982;23.0
6;3;1982;23.5
7;3;1982;23.4
8;3;1982;23.2
9;3;1982;23.6
10;3;1982;23.1
11;3;1982;21.7
12;3;1982;21.8
13;3;1982;18.4
14;3;1982;14.8
15;3;1982;12.9
16;3;1982;20.4
17;3;1982;22.1
18;3;1982;22.4
19;3;1982;13.9
20;3;1982;15.7
21;3;1982;17.2
22;3;1982;20.2
23;3;1982;16.1
24;3;1982;15.3
25;3;1982;18.3
26;3;1982;20.8
27;3;1982;18.0
28;3;1982;19.8
29;3;1982;14.4
30;3;1982;15.4
31;3;1982;16.0
1;4;1982;15.5
2;4;1982;12.7
3;4;1982;12.4
4;4;1982;12.9
5;4;1982;17.9
6;4;1982;19.6
7;4;1982;17.4
8;4;1982;17.3
9;4;1982;19.1
10;4;1982;16.6
11;4;1982;18.0
12;4;1982;13.9
13;4;1982;13.4
14;4;1982;14.7
15;4;1982;18.3
16;4;1982;16.5
17;4;1982;16.6
18;4;1982;16.3
19;4;1982;16.7
20;4;1982;16.3
21;4;1982;19.3
22;4;1982;18.6
23;4;1982;17.9
24;4;1982;14.6
25;4;1982;15.4
26;4;1982;17.7
27;4;1982;12.1
28;4;1982;11.0
29;4;1982;12.2
30;4;1982;17.6
1;5;1982;15.9
2;5;1982;14.7
3;5;1982;11.0
4;5;1982;15.9
5;5;1982;11.7
6;5;1982;17.3
7;5;1982;16.3
8;5;1982;16.6
9;5;1982;13.3
10;5;1982;5.2
11;5;1982;4.4
12;5;1982;6.4
13;5;1982;5.5
14;5;1982;3.7
15;5;1982;5.3
16;5;1982;13.4
17;5;1982;16.1
18;5;1982;13.1
19;5;1982;8.1
20;5;1982;10.8
21;5;1982;12.6
22;5;1982;12.9
23;5;1982;14.0
24;5;1982;13.1
25;5;1982;14.9
26;5;1982;11.6
27;5;1982;8.1
28;5;1982;13.1
29;5;1982;10.5
30;5;1982;3.6
31;5;1982;0.7
1;6;1982;8.9
2;6;1982;13.2
3;6;1982;10.7
4;6;1982;14.4
5;6;1982;12.0
6;6;1982;13.4
7;6;1982;13.8
8;6;1982;13.3
9;6;1982;14.9
10;6;1982;14.9
11;6;1982;11.7
12;6;1982;5.7
13;6;1982;5.9
14;6;1982;5.6
15;6;1982;6.3
16;6;1982;10.7
17;6;1982;10.1
18;6;1982;8.8
19;6;1982;13.1
20;6;1982;11.9
21;6;1982;11.6
22;6;1982;6.5
23;6;1982;6.3
24;6;1982;8.9
25;6;1982;6.6
26;6;1982;13.1
27;6;1982;14.3
28;6;1982;12.9
29;6;1982;5.3
30;6;1982;6.6
1;7;1982;10.6
2;7;1982;12.0
3;7;1982;13.0
4;7;1982;8.0
5;7;1982;12.2
6;7;1982;8.8
7;7;1982;9.8
8;7;1982;10.8
9;7;1982;7.4
10;7;1982;6.4
11;7;1982;8.3
12;7;1982;8.3
13;7;1982;6.7
14;7;1982;4.9
15;7;1982;10.5
16;7;1982;6.2
17;7;1982;7.1
18;7;1982;8.1
19;7;1982;11.7
20;7;1982;13.3
21;7;1982;15.8
22;7;1982;16.1
23;7;1982;16.1
24;7;1982;16.1
25;7;1982;16.0
26;7;1982;16.5
27;7;1982;16.0
28;7;1982;10.7
29;7;1982;14.4
30;7;1982;13.2
31;7;1982;6.3
1;8;1982;4.5
2;8;1982;5.2
3;8;1982;7.9
4;8;1982;9.3
5;8;1982;14.2
6;8;1982;17.4
7;8;1982;14.1
8;8;1982;10.2
9;8;1982;14.5
10;8;1982;15.6
11;8;1982;14.7
12;8;1982;17.9
13;8;1982;15.8
14;8;1982;18.2
15;8;1982;15.8
16;8;1982;15.2
17;8;1982;16.0
18;8;1982;16.7
19;8;1982;5.0
20;8;1982;8.5
21;8;1982;13.4
22;8;1982;10.9
23;8;1982;14.1
24;8;1982;17.3
25;8;1982;15.7
26;8;1982;17.8
27;8;1982;19.0
28;8;1982;8.9
29;8;1982;4.9
30;8;1982;13.3
31;8;1982;9.9
1;9;1982;6.0
2;9;1982;15.6
3;9;1982;16.7
4;9;1982;18.9
5;9;1982;16.3
6;9;1982;16.4
7;9;1982;18.9
8;9;1982;18.4
9;9;1982;19.6
10;9;1982;15.9
11;9;1982;21.8
12;9;1982;18.0
13;9;1982;18.7
14;9;1982;22.1
15;9;1982;19.2
16;9;1982;3.3
17;9;1982;18.1
18;9;1982;17.6
19;9;1982;6.3
20;9;1982;3.7
21;9;1982;11.5
22;9;1982;19.8
23;9;1982;19.3
24;9;1982;15.2
25;9;1982;3.8
26;9;1982;5.9
27;9;1982;23.8
28;9;1982;24.7
29;9;1982;24.2
30;9;1982;17.9
1;10;1982;12.6
2;10;1982;12.4
3;10;1982;10.7
4;10;1982;10.0
5;10;1982;7.6
6;10;1982;17.1
7;10;1982;9.4
8;10;1982;5.6
9;10;1982;8.9
10;10;1982;10.6
11;10;1982;11.5
12;10;1982;9.8
13;10;1982;15.8
14;10;1982;13.1
15;10;1982;8.0
16;10;1982;22.3
17;10;1982;26.4
18;10;1982;12.9
19;10;1982;12.4
20;10;1982;13.2
21;10;1982;16.5
22;10;1982;13.9
23;10;1982;15.7
24;10;1982;11.7
25;10;1982;17.5
26;10;1982;19.8
27;10;1982;17.5
28;10;1982;16.4
29;10;1982;17.7
30;10;1982;19.9
31;10;1982;21.5
1;11;1982;9.6
2;11;1982;11.6
3;11;1982;9.4
4;11;1982;13.1
5;11;1982;17.6
6;11;1982;12.9
7;11;1982;14.9
8;11;1982;16.4
9;11;1982;20.6
10;11;1982;24.9
11;11;1982;22.0
12;11;1982;22.7
13;11;1982;25.7
14;11;1982;20.7
15;11;1982;11.2
16;11;1982;11.1
17;11;1982;12.4
18;11;1982;16.2
19;11;1982;15.3
20;11;1982;19.1
21;11;1982;18.0
22;11;1982;18.9
23;11;1982;5.6
24;11;1982;12.4
25;11;1982;13.1
26;11;1982;9.7
27;11;1982;9.1
28;11;1982;7.0
29;11;1982;12.7
30;11;1982;15.4
1;12;1982;8.6
2;12;1982;5.5
3;12;1982;13.0
4;12;1982;14.6
5;12;1982;13.3
6;12;1982;11.8
7;12;1982;10.9
8;12;1982;7.7
9;12;1982;18.0
10;12;1982;29.9
11;12;1982;29.7
12;12;1982;28.9
13;12;1982;28.0
14;12;1982;21.9
15;12;1982;19.6
16;12;1982;17.7
17;12;1982;11.6
18;12;1982;7.8
19;12;1982;16.1
20;12;1982;24.6
21;12;1982;17.0
22;12;1982;17.3
23;12;1982;18.9
24;12;1982;11.7
25;12;1982;14.4
26;12;1982;15.8
27;12;1982;23.2
28;12;1982;26.8
29;12;1982;27.8
30;12;1982;26.4
31;12;1982;23.8
1;1;1983;28.5
2;1;1983;27.5
3;1;1983;27.3
4;1;1983;20.1
5;1;1983;11.3
6;1;1983;16.1
7;1;1983;8.8
8;1;1983;17.2
9;1;1983;24.1
10;1;1983;23.7
11;1;1983;13.0
12;1;1983;9.0
13;1;1983;10.1
14;1;1983;9.6
15;1;1983;9.3
16;1;1983;11.9
17;1;1983;13.5
18;1;1983;14.2
19;1;1983;17.6
20;1;1983;15.0
21;1;1983;14.4
22;1;1983;25.7
23;1;1983;14.1
24;1;1983;10.2
25;1;1983;21.9
26;1;1983;23.8
27;1;1983;24.1
28;1;1983;25.9
29;1;1983;21.9
30;1;1983;19.6
31;1;1983;20.8
1;2;1983;19.9
2;2;1983;14.1
3;2;1983;12.8
4;2;1983;16.2
5;2;1983;14.4
6;2;1983;19.5
7;2;1983;17.5
8;2;1983;20.7
9;2;1983;16.5
10;2;1983;12.0
11;2;1983;7.6
12;2;1983;17.6
13;2;1983;19.9
14;2;1983;10.5
15;2;1983;6.7
16;2;1983;5.8
17;2;1983;8.5
18;2;1983;8.0
19;2;1983;11.6
20;2;1983;17.0
21;2;1983;21.8
22;2;1983;15.8
23;2;1983;17.4
24;2;1983;16.7
25;2;1983;18.5
26;2;1983;19.7
27;2;1983;17.3
28;2;1983;15.0
1;3;1983;8.4
2;3;1983;8.8
3;3;1983;13.4
4;3;1983;16.6
5;3;1983;15.8
6;3;1983;16.4
7;3;1983;22.1
8;3;1983;19.5
9;3;1983;22.3
10;3;1983;11.4
11;3;1983;6.3
12;3;1983;6.3
13;3;1983;10.2
14;3;1983;15.9
15;3;1983;17.3
16;3;1983;15.7
17;3;1983;21.6
18;3;1983;15.5
19;3;1983;15.1
20;3;1983;18.5
21;3;1983;21.9
22;3;1983;15.6
23;3;1983;19.3
24;3;1983;21.8
25;3;1983;20.8
26;3;1983;14.8
27;3;1983;9.2
28;3;1983;11.2
29;3;1983;17.3
30;3;1983;11.2
31;3;1983;8.6
1;4;1983;10.6
2;4;1983;16.1
3;4;1983;18.5
4;4;1983;20.3
5;4;1983;21.4
6;4;1983;21.0
7;4;1983;20.5
8;4;1983;19.7
9;4;1983;12.5
10;4;1983;10.3
11;4;1983;12.0
12;4;1983;8.1
13;4;1983;11.9
14;4;1983;13.0
15;4;1983;11.8
16;4;1983;15.4
17;4;1983;15.2
18;4;1983;14.9
19;4;1983;6.6
20;4;1983;14.0
21;4;1983;9.4
22;4;1983;15.7
23;4;1983;10.6
24;4;1983;10.4
25;4;1983;8.8
26;4;1983;10.6
27;4;1983;12.0
28;4;1983;15.7
29;4;1983;15.5
30;4;1983;16.6
1;5;1983;17.4
2;5;1983;13.2
3;5;1983;9.8
4;5;1983;11.6
5;5;1983;12.5
6;5;1983;13.5
7;5;1983;6.2
8;5;1983;7.9
9;5;1983;11.0
10;5;1983;9.3
11;5;1983;13.6
12;5;1983;13.3
13;5;1983;14.2
14;5;1983;9.8
15;5;1983;13.0
16;5;1983;12.5
17;5;1983;15.1
18;5;1983;15.6
19;5;1983;15.0
20;5;1983;11.8
21;5;1983;15.0
22;5;1983;15.1
23;5;1983;14.0
24;5;1983;11.1
25;5;1983;9.3
26;5;1983;14.7
27;5;1983;14.6
28;5;1983;12.2
29;5;1983;12.2
30;5;1983;5.2
31;5;1983;5.7
1;6;1983;6.6
2;6;1983;10.7
3;6;1983;6.6
4;6;1983;14.6
5;6;1983;13.7
6;6;1983;14.6
7;6;1983;10.5
8;6;1983;12.6
9;6;1983;13.1
10;6;1983;11.9
11;6;1983;5.3
12;6;1983;2.8
13;6;1983;12.0
14;6;1983;11.7
15;6;1983;12.2
16;6;1983;13.3
17;6;1983;11.5
18;6;1983;14.0
19;6;1983;14.4
20;6;1983;13.5
21;6;1983;7.4
22;6;1983;12.7
23;6;1983;10.5
24;6;1983;3.3
25;6;1983;5.2
26;6;1983;6.7
27;6;1983;12.5
28;6;1983;14.1
29;6;1983;10.3
30;6;1983;11.7
1;7;1983;5.7
2;7;1983;8.0
3;7;1983;13.6
4;7;1983;5.8
5;7;1983;6.3
6;7;1983;5.7
7;7;1983;10.4
8;7;1983;14.7
9;7;1983;11.4
10;7;1983;6.6
11;7;1983;7.8
12;7;1983;7.7
13;7;1983;2.6
14;7;1983;5.1
15;7;1983;10.5
16;7;1983;14.7
17;7;1983;12.8
18;7;1983;15.5
19;7;1983;15.9
20;7;1983;15.7
21;7;1983;15.8
22;7;1983;13.3
23;7;1983;6.2
24;7;1983;9.4
25;7;1983;6.9
26;7;1983;8.8
27;7;1983;12.5
28;7;1983;14.3
29;7;1983;10.1
30;7;1983;10.0
31;7;1983;10.8
1;8;1983;10.3
2;8;1983;13.1
3;8;1983;12.3
4;8;1983;14.6
5;8;1983;12.9
6;8;1983;10.7
7;8;1983;14.2
8;8;1983;14.6
9;8;1983;17.5
10;8;1983;17.5
11;8;1983;18.1
12;8;1983;16.3
13;8;1983;16.9
14;8;1983;18.2
15;8;1983;16.6
16;8;1983;16.8
17;8;1983;16.0
18;8;1983;17.5
19;8;1983;18.9
20;8;1983;10.9
21;8;1983;14.4
22;8;1983;18.6
23;8;1983;15.4
24;8;1983;16.2
25;8;1983;14.2
26;8;1983;19.2
27;8;1983;19.3
28;8;1983;17.6
29;8;1983;10.5
30;8;1983;13.0
31;8;1983;7.0
1;9;1983;5.5
2;9;1983;7.5
3;9;1983;8.2
4;9;1983;5.1
5;9;1983;19.3
6;9;1983;15.7
7;9;1983;13.2
8;9;1983;17.1
9;9;1983;13.2
10;9;1983;8.7
11;9;1983;15.0
12;9;1983;19.4
13;9;1983;6.1
14;9;1983;9.0
15;9;1983;11.1
16;9;1983;14.4
17;9;1983;11.8
18;9;1983;5.7
19;9;1983;6.7
20;9;1983;11.5
21;9;1983;14.0
22;9;1983;12.8
23;9;1983;14.2
24;9;1983;14.4
25;9;1983;13.8
26;9;1983;17.8
27;9;1983;21.6
28;9;1983;23.8
29;9;1983;12.2
30;9;1983;16.0
1;10;1983;19.4
2;10;1983;19.7
3;10;1983;21.5
4;10;1983;11.4
5;10;1983;21.4
6;10;1983;23.5
7;10;1983;13.0
8;10;1983;15.4
9;10;1983;23.0
10;10;1983;15.0
11;10;1983;14.7
12;10;1983;20.7
13;10;1983;20.2
14;10;1983;22.4
15;10;1983;22.6
16;10;1983;24.9
17;10;1983;20.7
18;10;1983;13.8
19;10;1983;11.0
20;10;1983;18.0
21;10;1983;19.8
22;10;1983;9.9
23;10;1983;9.5
24;10;1983;15.4
25;10;1983;17.3
26;10;1983;15.4
27;10;1983;7.9
28;10;1983;9.2
29;10;1983;8.8
30;10;1983;13.4
31;10;1983;10.9
1;11;1983;17.5
2;11;1983;21.5
3;11;1983;24.6
4;11;1983;13.0
5;11;1983;12.3
6;11;1983;17.0
7;11;1983;16.4
8;11;1983;21.9
9;11;1983;8.2
10;11;1983;14.1
11;11;1983;19.9
12;11;1983;9.9
13;11;1983;17.0
14;11;1983;12.9
15;11;1983;16.8
16;11;1983;28.3
17;11;1983;27.8
18;11;1983;18.6
19;11;1983;8.9
20;11;1983;16.8
21;11;1983;7.0
22;11;1983;10.4
23;11;1983;17.7
24;11;1983;20.2
25;11;1983;15.1
26;11;1983;15.4
27;11;1983;10.2
28;11;1983;14.8
29;11;1983;8.4
30;11;1983;22.1
1;12;1983;21.7
2;12;1983;24.4
3;12;1983;16.9
4;12;1983;9.6
5;12;1983;9.2
6;12;1983;14.5
7;12;1983;12.6
8;12;1983;12.4
9;12;1983;11.6
10;12;1983;12.1
11;12;1983;15.5
12;12;1983;13.1
13;12;1983;5.9
14;12;1983;10.3
15;12;1983;15.4
16;12;1983;13.3
17;12;1983;10.1
18;12;1983;15.4
19;12;1983;10.3
20;12;1983;21.2
21;12;1983;24.0
22;12;1983;11.1
23;12;1983;7.1
24;12;1983;10.1
25;12;1983;15.4
26;12;1983;12.2
27;12;1983;8.3
28;12;1983;10.2
29;12;1983;17.9
30;12;1983;17.7
31;12;1983;17.5
1;1;1984;14.3
2;1;1984;15.0
3;1;1984;19.9
4;1;1984;17.3
5;1;1984;13.7
6;1;1984;18.3
7;1;1984;23.9
8;1;1984;21.9
9;1;1984;11.8
10;1;1984;5.2
11;1;1984;5.0
12;1;1984;6.4
13;1;1984;10.9
14;1;1984;11.9
15;1;1984;12.9
16;1;1984;13.2
17;1;1984;18.2
18;1;1984;7.3
19;1;1984;9.6
20;1;1984;15.0
21;1;1984;17.7
22;1;1984;18.7
23;1;1984;8.6
24;1;1984;11.2
25;1;1984;24.6
26;1;1984;12.9
27;1;1984;13.7
28;1;1984;17.3
29;1;1984;19.4
30;1;1984;16.0
31;1;1984;21.0
1;2;1984;24.5
2;2;1984;24.0
3;2;1984;22.7
4;2;1984;22.6
5;2;1984;22.4
6;2;1984;26.7
7;2;1984;26.2
8;2;1984;23.5
9;2;1984;24.9
10;2;1984;25.3
11;2;1984;23.1
12;2;1984;18.1
13;2;1984;7.8
14;2;1984;17.6
15;2;1984;9.3
16;2;1984;14.0
17;2;1984;21.4
18;2;1984;25.4
19;2;1984;23.5
20;2;1984;13.5
21;2;1984;10.7
22;2;1984;14.5
23;2;1984;15.7
24;2;1984;18.7
25;2;1984;18.3
26;2;1984;12.6
27;2;1984;5.3
28;2;1984;14.9
29;2;1984;0.0
1;3;1984;22.1
2;3;1984;18.4
3;3;1984;17.8
4;3;1984;20.0
5;3;1984;17.9
6;3;1984;21.6
7;3;1984;18.2
8;3;1984;19.0
9;3;1984;17.9
10;3;1984;15.7
11;3;1984;15.2
12;3;1984;15.9
13;3;1984;18.6
14;3;1984;14.7
15;3;1984;14.5
16;3;1984;8.8
17;3;1984;6.6
18;3;1984;12.5
19;3;1984;18.6
20;3;1984;18.9
21;3;1984;14.2
22;3;1984;21.7
23;3;1984;15.3
24;3;1984;16.2
25;3;1984;17.3
26;3;1984;12.6
27;3;1984;14.9
28;3;1984;15.9
29;3;1984;14.2
30;3;1984;19.3
31;3;1984;15.7
1;4;1984;13.1
2;4;1984;9.0
3;4;1984;13.0
4;4;1984;15.2
5;4;1984;21.1
6;4;1984;20.3
7;4;1984;19.0
8;4;1984;14.4
9;4;1984;9.0
10;4;1984;9.8
11;4;1984;15.9
12;4;1984;16.0
13;4;1984;7.3
14;4;1984;5.1
15;4;1984;6.0
16;4;1984;13.5
17;4;1984;16.8
18;4;1984;16.5
19;4;1984;14.3
20;4;1984;13.6
21;4;1984;6.7
22;4;1984;15.2
23;4;1984;11.9
24;4;1984;12.7
25;4;1984;8.4
26;4;1984;10.7
27;4;1984;11.5
28;4;1984;14.6
29;4;1984;15.7
30;4;1984;14.2
1;5;1984;12.6
2;5;1984;15.7
3;5;1984;13.2
4;5;1984;15.2
5;5;1984;15.8
6;5;1984;16.5
7;5;1984;13.1
8;5;1984;14.4
9;5;1984;13.3
10;5;1984;12.5
11;5;1984;9.7
12;5;1984;15.6
13;5;1984;13.2
14;5;1984;7.5
15;5;1984;10.8
16;5;1984;5.3
17;5;1984;7.3
18;5;1984;9.7
19;5;1984;9.4
20;5;1984;9.3
21;5;1984;9.0
22;5;1984;14.2
23;5;1984;15.5
24;5;1984;13.1
25;5;1984;13.5
26;5;1984;11.5
27;5;1984;11.4
28;5;1984;14.8
29;5;1984;12.1
30;5;1984;12.4
31;5;1984;4.4
1;6;1984;7.2
2;6;1984;8.5
3;6;1984;14.1
4;6;1984;13.3
5;6;1984;12.8
6;6;1984;10.8
7;6;1984;10.2
8;6;1984;12.4
9;6;1984;8.3
10;6;1984;6.9
11;6;1984;5.7
12;6;1984;5.6
13;6;1984;5.8
14;6;1984;6.3
15;6;1984;8.8
16;6;1984;12.7
17;6;1984;5.2
18;6;1984;5.5
19;6;1984;5.2
20;6;1984;12.2
21;6;1984;11.8
22;6;1984;9.3
23;6;1984;12.4
24;6;1984;14.3
25;6;1984;8.3
26;6;1984;7.9
27;6;1984;8.8
28;6;1984;8.8
29;6;1984;11.3
30;6;1984;14.9
1;7;1984;10.7
2;7;1984;11.3
3;7;1984;7.3
4;7;1984;4.2
5;7;1984;13.2
6;7;1984;12.7
7;7;1984;14.4
8;7;1984;13.1
9;7;1984;13.6
10;7;1984;11.2
11;7;1984;8.5
12;7;1984;10.5
13;7;1984;5.2
14;7;1984;14.5
15;7;1984;15.2
16;7;1984;15.4
17;7;1984;13.0
18;7;1984;15.0
19;7;1984;12.2
20;7;1984;15.6
21;7;1984;15.2
22;7;1984;14.8
23;7;1984;14.1
24;7;1984;5.8
25;7;1984;5.2
26;7;1984;6.1
27;7;1984;6.7
28;7;1984;9.9
29;7;1984;11.8
30;7;1984;10.7
31;7;1984;13.5
1;8;1984;5.4
2;8;1984;5.4
3;8;1984;12.8
4;8;1984;16.8
5;8;1984;14.2
6;8;1984;13.6
7;8;1984;13.3
8;8;1984;11.1
9;8;1984;10.8
10;8;1984;16.4
11;8;1984;9.7
12;8;1984;9.0
13;8;1984;12.9
14;8;1984;17.7
15;8;1984;18.0
16;8;1984;11.9
17;8;1984;10.9
18;8;1984;11.4
19;8;1984;17.0
20;8;1984;12.0
21;8;1984;12.2
22;8;1984;8.0
23;8;1984;3.8
24;8;1984;8.4
25;8;1984;11.3
26;8;1984;11.4
27;8;1984;12.8
28;8;1984;18.9
29;8;1984;19.6
30;8;1984;14.4
31;8;1984;17.9
1;9;1984;9.8
2;9;1984;12.0
3;9;1984;7.5
4;9;1984;9.8
5;9;1984;10.8
6;9;1984;19.1
7;9;1984;18.2
8;9;1984;15.5
9;9;1984;20.5
10;9;1984;6.3
11;9;1984;7.4
12;9;1984;8.8
13;9;1984;17.7
14;9;1984;17.6
15;9;1984;15.1
16;9;1984;21.0
17;9;1984;16.1
18;9;1984;21.4
19;9;1984;14.1
20;9;1984;17.3
21;9;1984;20.6
22;9;1984;23.2
23;9;1984;8.4
24;9;1984;9.1
25;9;1984;5.0
26;9;1984;5.2
27;9;1984;9.3
28;9;1984;9.7
29;9;1984;7.9
30;9;1984;14.8
1;10;1984;20.6
2;10;1984;23.2
3;10;1984;14.8
4;10;1984;16.8
5;10;1984;22.1
6;10;1984;12.3
7;10;1984;13.5
8;10;1984;14.8
9;10;1984;14.4
10;10;1984;14.2
11;10;1984;18.2
12;10;1984;15.7
13;10;1984;14.7
14;10;1984;11.3
15;10;1984;12.2
16;10;1984;12.3
17;10;1984;17.6
18;10;1984;15.2
19;10;1984;9.8
20;10;1984;13.1
21;10;1984;6.5
22;10;1984;9.7
23;10;1984;13.7
24;10;1984;15.8
25;10;1984;14.2
26;10;1984;12.1
27;10;1984;14.2
28;10;1984;9.0
29;10;1984;13.5
30;10;1984;15.6
31;10;1984;14.3
1;11;1984;15.5
2;11;1984;13.9
3;11;1984;23.9
4;11;1984;18.8
5;11;1984;16.4
6;11;1984;18.6
7;11;1984;17.3
8;11;1984;17.3
9;11;1984;6.7
10;11;1984;12.8
11;11;1984;17.1
12;11;1984;21.5
13;11;1984;13.7
14;11;1984;22.8
15;11;1984;6.7
16;11;1984;15.2
17;11;1984;9.2
18;11;1984;6.7
19;11;1984;6.2
20;11;1984;8.8
21;11;1984;17.6
22;11;1984;16.4
23;11;1984;18.7
24;11;1984;18.2
25;11;1984;11.6
26;11;1984;15.5
27;11;1984;16.6
28;11;1984;14.4
29;11;1984;6.2
30;11;1984;10.7
1;12;1984;17.0
2;12;1984;12.2
3;12;1984;11.5
4;12;1984;20.7
5;12;1984;21.0
6;12;1984;20.2
7;12;1984;19.4
8;12;1984;12.0
9;12;1984;10.9
10;12;1984;13.2
11;12;1984;12.3
12;12;1984;16.7
13;12;1984;16.9
14;12;1984;18.1
15;12;1984;12.8
16;12;1984;18.2
17;12;1984;18.4
18;12;1984;9.1
19;12;1984;9.9
20;12;1984;13.1
21;12;1984;14.9
22;12;1984;14.7
23;12;1984;28.1
24;12;1984;18.5
25;12;1984;13.1
26;12;1984;20.2
27;12;1984;23.7
28;12;1984;23.2
29;12;1984;18.6
30;12;1984;9.0
31;12;1984;10.2
1;1;1985;11.4
2;1;1985;12.5
3;1;1985;10.1
4;1;1985;12.2
5;1;1985;18.3
6;1;1985;25.1
7;1;1985;24.9
8;1;1985;19.4
9;1;1985;13.7
10;1;1985;23.0
11;1;1985;25.2
12;1;1985;20.0
13;1;1985;21.6
14;1;1985;25.5
15;1;1985;19.4
16;1;1985;11.3
17;1;1985;13.3
18;1;1985;9.2
19;1;1985;19.3
20;1;1985;17.4
21;1;1985;20.0
22;1;1985;19.9
23;1;1985;17.6
24;1;1985;18.2
25;1;1985;23.7
26;1;1985;17.1
27;1;1985;22.4
28;1;1985;15.6
29;1;1985;15.3
30;1;1985;19.6
31;1;1985;23.2
1;2;1985;11.7
2;2;1985;10.9
3;2;1985;24.6
4;2;1985;25.9
5;2;1985;23.4
6;2;1985;23.8
7;2;1985;24.0
8;2;1985;27.5
9;2;1985;25.2
10;2;1985;19.1
11;2;1985;22.1
12;2;1985;20.3
13;2;1985;25.3
14;2;1985;24.7
15;2;1985;22.6
16;2;1985;20.1
17;2;1985;21.7
18;2;1985;22.5
19;2;1985;23.6
20;2;1985;19.6
21;2;1985;21.4
22;2;1985;22.4
23;2;1985;21.6
24;2;1985;17.1
25;2;1985;17.5
26;2;1985;17.7
27;2;1985;14.0
28;2;1985;16.6
1;3;1985;12.4
2;3;1985;9.9
3;3;1985;9.3
4;3;1985;16.6
5;3;1985;19.9
6;3;1985;17.1
7;3;1985;23.1
8;3;1985;24.8
9;3;1985;24.5
10;3;1985;19.3
11;3;1985;18.4
12;3;1985;14.5
13;3;1985;17.4
14;3;1985;14.0
